owner,experiment,design,menu,config,n_hyperparams,era_touched,test_seen,role,duplicate_of,file,source_note,confirmed,U_select,U_test,key
T1,W2 smoke,Hedge/fixed-share + shrink + hysteresis,"{O1,O2,O3,EW}","{""alpha"": 0.0, ""eta"": ""8.0"", ""h"": 0.1, ""rho"": 0.5}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0558951421098209,,"W2 smoke/{O1,O2,O3,EW}/Hedge/fixed-share + shrink + hysteresis/0.0/8.0/0.1/0.5"
T1,W2 smoke,Hedge/fixed-share + shrink + hysteresis,"{O1,O2,O3,EW}","{""alpha"": 0.0, ""eta"": ""8.0"", ""h"": 0.25, ""rho"": 0.5}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0568885599726444,,"W2 smoke/{O1,O2,O3,EW}/Hedge/fixed-share + shrink + hysteresis/0.0/8.0/0.25/0.5"
T1,W2 smoke,Hedge/fixed-share + shrink + hysteresis,"{O1,O2,O3,EW}","{""alpha"": 0.0, ""eta"": ""8.0"", ""h"": 0.0, ""rho"": 0.75}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0586599338333775,,"W2 smoke/{O1,O2,O3,EW}/Hedge/fixed-share + shrink + hysteresis/0.0/8.0/0.0/0.75"
T1,W2 smoke,Hedge/fixed-share + shrink + hysteresis,"{O1,O2,O3,EW}","{""alpha"": 0.0, ""eta"": ""8.0"", ""h"": 0.1, ""rho"": 0.75}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0586542986134622,,"W2 smoke/{O1,O2,O3,EW}/Hedge/fixed-share + shrink + hysteresis/0.0/8.0/0.1/0.75"
T1,W2 smoke,Hedge/fixed-share + shrink + hysteresis,"{O1,O2,O3,EW}","{""alpha"": 0.0, ""eta"": ""8.0"", ""h"": 0.25, ""rho"": 0.75}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0589464496509407,,"W2 smoke/{O1,O2,O3,EW}/Hedge/fixed-share + shrink + hysteresis/0.0/8.0/0.25/0.75"
T1,W2 smoke,Hedge/fixed-share + shrink + hysteresis,"{O1,O2,O3,EW}","{""alpha"": 0.05, ""eta"": ""8.0"", ""h"": 0.0, ""rho"": 0.0}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0516396926416479,,"W2 smoke/{O1,O2,O3,EW}/Hedge/fixed-share + shrink + hysteresis/0.05/8.0/0.0/0.0"
T1,W2 smoke,Hedge/fixed-share + shrink + hysteresis,"{O1,O2,O3,EW}","{""alpha"": 0.05, ""eta"": ""8.0"", ""h"": 0.1, ""rho"": 0.0}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0516210997624798,,"W2 smoke/{O1,O2,O3,EW}/Hedge/fixed-share + shrink + hysteresis/0.05/8.0/0.1/0.0"
T1,W2 smoke,Hedge/fixed-share + shrink + hysteresis,"{O1,O2,O3,EW}","{""alpha"": 0.05, ""eta"": ""8.0"", ""h"": 0.25, ""rho"": 0.0}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0522070601469364,,"W2 smoke/{O1,O2,O3,EW}/Hedge/fixed-share + shrink + hysteresis/0.05/8.0/0.25/0.0"
T1,W2 smoke,Hedge/fixed-share + shrink + hysteresis,"{O1,O2,O3,EW}","{""alpha"": 0.05, ""eta"": ""8.0"", ""h"": 0.0, ""rho"": 0.25}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0558035407672923,,"W2 smoke/{O1,O2,O3,EW}/Hedge/fixed-share + shrink + hysteresis/0.05/8.0/0.0/0.25"
T1,W2 smoke,Hedge/fixed-share + shrink + hysteresis,"{O1,O2,O3,EW}","{""alpha"": 0.05, ""eta"": ""8.0"", ""h"": 0.1, ""rho"": 0.25}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.055798513192066,,"W2 smoke/{O1,O2,O3,EW}/Hedge/fixed-share + shrink + hysteresis/0.05/8.0/0.1/0.25"
T1,W2 smoke,Hedge/fixed-share + shrink + hysteresis,"{O1,O2,O3,EW}","{""alpha"": 0.05, ""eta"": ""8.0"", ""h"": 0.25, ""rho"": 0.25}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0556331263942225,,"W2 smoke/{O1,O2,O3,EW}/Hedge/fixed-share + shrink + hysteresis/0.05/8.0/0.25/0.25"
T1,W2 smoke,Hedge/fixed-share + shrink + hysteresis,"{O1,O2,O3,EW}","{""alpha"": 0.05, ""eta"": ""8.0"", ""h"": 0.0, ""rho"": 0.5}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0585427878262904,,"W2 smoke/{O1,O2,O3,EW}/Hedge/fixed-share + shrink + hysteresis/0.05/8.0/0.0/0.5"
T1,W2 smoke,Hedge/fixed-share + shrink + hysteresis,"{O1,O2,O3,EW}","{""alpha"": 0.05, ""eta"": ""8.0"", ""h"": 0.1, ""rho"": 0.5}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0586440808535612,,"W2 smoke/{O1,O2,O3,EW}/Hedge/fixed-share + shrink + hysteresis/0.05/8.0/0.1/0.5"
T1,W2 smoke,Hedge/fixed-share + shrink + hysteresis,"{O1,O2,O3,EW}","{""alpha"": 0.05, ""eta"": ""8.0"", ""h"": 0.25, ""rho"": 0.5}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.058144043861875,,"W2 smoke/{O1,O2,O3,EW}/Hedge/fixed-share + shrink + hysteresis/0.05/8.0/0.25/0.5"
T1,W2 smoke,Hedge/fixed-share + shrink + hysteresis,"{O1,O2,O3,EW}","{""alpha"": 0.05, ""eta"": ""8.0"", ""h"": 0.0, ""rho"": 0.75}",4,SELECT+TEST,True,router,,router0923/exp/T1/results/w2_test_smoke.csv,frozen config TEST-read on F3-F6,owner-confirmed,0.0598252571411446,,"W2 smoke/{O1,O2,O3,EW}/Hedge/fixed-share + shrink + hysteresis/0.05/8.0/0.0/0.75"
T1,W2 smoke,Hedge/fixed-share + shrink + hysteresis,"{O1,O2,O3,EW}","{""alpha"": 0.05, ""eta"": ""8.0"", ""h"": 0.1, ""rho"": 0.75}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0594990183662223,,"W2 smoke/{O1,O2,O3,EW}/Hedge/fixed-share + shrink + hysteresis/0.05/8.0/0.1/0.75"
T1,W2 smoke,Hedge/fixed-share + shrink + hysteresis,"{O1,O2,O3,EW}","{""alpha"": 0.05, ""eta"": ""8.0"", ""h"": 0.25, ""rho"": 0.75}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0588082410973424,,"W2 smoke/{O1,O2,O3,EW}/Hedge/fixed-share + shrink + hysteresis/0.05/8.0/0.25/0.75"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.0, ""rho"": 0.0, ""ridge"": 10.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0535619728875739,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.0/0.0/10.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.1, ""rho"": 0.0, ""ridge"": 10.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.053560373888863,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.1/0.0/10.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.25, ""rho"": 0.0, ""ridge"": 10.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0532919864885186,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.25/0.0/10.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.0, ""rho"": 0.25, ""ridge"": 10.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0571808036133071,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.0/0.25/10.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.1, ""rho"": 0.25, ""ridge"": 10.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0571707427120653,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.1/0.25/10.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.25, ""rho"": 0.25, ""ridge"": 10.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0566900527790839,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.25/0.25/10.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.0, ""rho"": 0.5, ""ridge"": 10.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0594016620965145,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.0/0.5/10.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.1, ""rho"": 0.5, ""ridge"": 10.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.059305722012886,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.1/0.5/10.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.25, ""rho"": 0.5, ""ridge"": 10.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0593577561499431,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.25/0.5/10.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.0, ""rho"": 0.75, ""ridge"": 10.0, ""temp"": 0.01}",4,SELECT+TEST,True,router,,router0923/exp/T1/results/w2_test_smoke.csv,frozen config TEST-read on F3-F6,owner-confirmed,0.0602111397926801,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.0/0.75/10.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.1, ""rho"": 0.75, ""ridge"": 10.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0601144402709422,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.1/0.75/10.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.25, ""rho"": 0.75, ""ridge"": 10.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0591261304733602,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.25/0.75/10.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.0, ""rho"": 0.0, ""ridge"": 10.0, ""temp"": 0.03}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0522674948225428,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.0/0.0/10.0/0.03"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.1, ""rho"": 0.0, ""ridge"": 10.0, ""temp"": 0.03}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0524240560343982,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.1/0.0/10.0/0.03"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.25, ""rho"": 0.0, ""ridge"": 10.0, ""temp"": 0.03}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0522293479356117,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.25/0.0/10.0/0.03"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.0, ""rho"": 0.25, ""ridge"": 10.0, ""temp"": 0.03}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0561812478087499,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.0/0.25/10.0/0.03"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.1, ""rho"": 0.25, ""ridge"": 10.0, ""temp"": 0.03}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0562811362205494,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.1/0.25/10.0/0.03"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.25, ""rho"": 0.25, ""ridge"": 10.0, ""temp"": 0.03}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0560718980563621,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.25/0.25/10.0/0.03"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.0, ""rho"": 0.5, ""ridge"": 10.0, ""temp"": 0.03}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0587376201122798,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.0/0.5/10.0/0.03"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.1, ""rho"": 0.5, ""ridge"": 10.0, ""temp"": 0.03}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0586724038561449,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.1/0.5/10.0/0.03"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.25, ""rho"": 0.5, ""ridge"": 10.0, ""temp"": 0.03}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0579390935681829,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.25/0.5/10.0/0.03"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.0, ""rho"": 0.75, ""ridge"": 10.0, ""temp"": 0.03}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0599075705650578,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.0/0.75/10.0/0.03"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.1, ""rho"": 0.75, ""ridge"": 10.0, ""temp"": 0.03}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0597539703897037,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.1/0.75/10.0/0.03"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.25, ""rho"": 0.75, ""ridge"": 10.0, ""temp"": 0.03}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0587544959947364,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.25/0.75/10.0/0.03"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.0, ""rho"": 0.0, ""ridge"": 10.0, ""temp"": 0.1}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0483020254933961,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.0/0.0/10.0/0.1"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.1, ""rho"": 0.0, ""ridge"": 10.0, ""temp"": 0.1}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0482758476359047,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.1/0.0/10.0/0.1"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.25, ""rho"": 0.0, ""ridge"": 10.0, ""temp"": 0.1}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0476809575571252,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.25/0.0/10.0/0.1"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.0, ""rho"": 0.25, ""ridge"": 10.0, ""temp"": 0.1}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0531341975838243,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.0/0.25/10.0/0.1"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.1, ""rho"": 0.25, ""ridge"": 10.0, ""temp"": 0.1}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0531474369162772,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.1/0.25/10.0/0.1"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.25, ""rho"": 0.25, ""ridge"": 10.0, ""temp"": 0.1}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0527452498794765,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.25/0.25/10.0/0.1"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.0, ""rho"": 0.5, ""ridge"": 10.0, ""temp"": 0.1}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0566714248333197,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.0/0.5/10.0/0.1"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.1, ""rho"": 0.5, ""ridge"": 10.0, ""temp"": 0.1}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0567165633134595,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.1/0.5/10.0/0.1"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.25, ""rho"": 0.5, ""ridge"": 10.0, ""temp"": 0.1}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0548749017228703,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.25/0.5/10.0/0.1"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.0, ""rho"": 0.75, ""ridge"": 10.0, ""temp"": 0.1}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0588810928911262,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.0/0.75/10.0/0.1"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.1, ""rho"": 0.75, ""ridge"": 10.0, ""temp"": 0.1}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0586777866322541,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.1/0.75/10.0/0.1"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.25, ""rho"": 0.75, ""ridge"": 10.0, ""temp"": 0.1}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0583067445204061,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.25/0.75/10.0/0.1"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.0, ""rho"": 0.0, ""ridge"": 100.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.047301350651858,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.0/0.0/100.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.1, ""rho"": 0.0, ""ridge"": 100.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0472604811478361,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.1/0.0/100.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.25, ""rho"": 0.0, ""ridge"": 100.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0470400343670613,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.25/0.0/100.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.0, ""rho"": 0.25, ""ridge"": 100.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0524086955525134,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.0/0.25/100.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.1, ""rho"": 0.25, ""ridge"": 100.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0523662308526308,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.1/0.25/100.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.25, ""rho"": 0.25, ""ridge"": 100.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0521434873192716,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.25/0.25/100.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.0, ""rho"": 0.5, ""ridge"": 100.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0561775740654335,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.0/0.5/100.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.1, ""rho"": 0.5, ""ridge"": 100.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0560967351479615,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.1/0.5/100.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.25, ""rho"": 0.5, ""ridge"": 100.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.055638251048427,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.25/0.5/100.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.0, ""rho"": 0.75, ""ridge"": 100.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0585862789594664,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.0/0.75/100.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.1, ""rho"": 0.75, ""ridge"": 100.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0583937555073483,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.1/0.75/100.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.25, ""rho"": 0.75, ""ridge"": 100.0, ""temp"": 0.01}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0576398201296516,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.25/0.75/100.0/0.01"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.0, ""rho"": 0.0, ""ridge"": 100.0, ""temp"": 0.03}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0459535244285849,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.0/0.0/100.0/0.03"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.1, ""rho"": 0.0, ""ridge"": 100.0, ""temp"": 0.03}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.0459087633479643,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.1/0.0/100.0/0.03"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.25, ""rho"": 0.0, ""ridge"": 100.0, ""temp"": 0.03}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.045500409393025,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.25/0.0/100.0/0.03"
T1,W2 smoke,contextual ridge softmax,"{O1,O2,O3,EW}","{""h"": 0.0, ""rho"": 0.25, ""ridge"": 100.0, ""temp"": 0.03}",4,SELECT,False,router,,router0923/exp/T1/results/w2_select_grid_smoke.csv,SELECT-only grid point,owner-confirmed,0.051363810019516,,"W2 smoke/{O1,O2,O3,EW}/contextual ridge softmax/0.0/0.25/100.0/0.03"
